fold#	line	filename	origline	indx	err_indx	error	correction	types
fold8	2980	ID2011.txt	30	124	123	sitzen	Sitzen	['orth: 02 lcp instead of cap: other cases']
fold8	2980	ID2011.txt	30	135	134	lernen	Lernen	['orth: 02 lcp instead of cap: other cases']
fold8	2984	ID2011.txt	34	113	113	man	er	['corr: other']
fold8	2985	ID2011.txt	35	4	4	Jugend Zeit	Jugendzeit	['orth: 06 sep instead of tog: compounds']
fold8	2986	ID2011.txt	36	15	15	Guter	guter	['orth: 03 cap instead of lcp']
fold8	2997	ID2839.txt	11	80	80	dem	das	['corr: case']
fold8	3000	ID2839.txt	14	75	75	Pleuschchen	Pläuschchen	['orth: 19 transpositions: of (e/ä) / (ä/e)']
fold8	3002	ID2839.txt	16	49	49	ändert	ändern	['corr: number']
fold8	3023	ID2839.txt	37	18	18	glingt	gelingt	['orth: 14 omissions: of one grapheme']
fold8	3035	ID2839.txt	49	4	4	Jugendlichen	jugendliche	['corr: inflection_paradigm']
fold8	3038	ID2839.txt	52	12	12	Enzenbergers	Enzensbergers	['orth: 28 Eigennamen']
fold8	3040	ID2839.txt	54	10	10	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3050	ID1845.txt	3	58	58	Denken	denken	['orth: 03 cap instead of lcp']
fold8	3051	ID1845.txt	4	63	63	Erwachsen-werden	Erwachsenwerden	['orth: 10 missing or unnecessary hyphen']
fold8	3060	ID1845.txt	13	23	23	dazu gehören	dazugehören	['orth: 06 sep instead of tog: compounds']
fold8	3061	ID1845.txt	14	78	78	dass	das	['orth: 15 insertions: of double consonants']
fold8	3062	ID1845.txt	15	84	84		Totalausfällen	['orth: 10 missing or unnecessary hyphen']
fold8	3065	ID1845.txt	18	14	14	hauptsache	Hauptsache	['orth: 02 lcp instead of cap: other cases']
fold8	3079	ID1845.txt	32	71	71	zurück erinnert	zurückerinnert	['orth: 06 sep instead of tog: compounds']
fold8	3107	ID1531.txt	17	8	8	Beispielt	Beispiel	['orth: 17 insertions: other cases']
fold8	3109	ID1531.txt	19	52	52	entwickelnte	entwickelnde	['orth: 22 transpositions: of consonants: Fortis/Lenis']
fold8	3122	ID1531.txt	32	19	19	freun	freuen	['orth: 14 omissions: of one grapheme']
fold8	3126	ID1531.txt	36	9	9	Schlimmsten	schlimmsten	['orth: 03 cap instead of lcp']
fold8	3127	ID1531.txt	37	4	4	brauch	braucht	['orth: 14 omissions: of one grapheme']
fold8	3128	ID1531.txt	38	107	107	100 prozentig	100-prozentig	['orth: 07 sep instead of tog: other cases']
fold8	3152	ID1531.txt	62	13	13	Dilekt	Delikt	['orth: 20 transpositions: of (i/e) / (e/i)']
fold8	3155	ID1531.txt	65	36	36	gestzt	gesetzt	['orth: 14 omissions: of one grapheme']
fold8	3158	ID1531.txt	68	93	93	öfteren	Öfteren	['orth: 02 lcp instead of cap: other cases']
fold8	3159	ID1531.txt	69	45	45	genau so	genauso	['orth: 07 sep instead of tog: other cases']
fold8	3166	ID1531.txt	76	35	35	gleich tun	gleichtun	['orth: 06 sep instead of tog: compounds']
fold8	3187	ID1531.txt	97	87	87	entscheidungen	Entscheidungen	['orth: 02 lcp instead of cap: other cases']
fold8	3192	ID2963.txt	1	200	200	denen	der	['corr: number']
fold8	3193	ID2963.txt	2	56	56	an	mit	['corr: incorrect_preposition_(other_complements)']
fold8	3194	ID2963.txt	3	61	61	Suverenität	Souveränität	['orth: 19 transpositions: of (e/ä) / (ä/e)', 'orth: 14 omissions: of one grapheme']
fold8	3196	ID2963.txt	5	58	58	höhren	hören	['orth: 17 insertions: other cases']
fold8	3196	ID2963.txt	5	65	66	die selbe	dieselbe	['orth: 07 sep instead of tog: other cases']
fold8	3196	ID2963.txt	5	91	93	das selbe	dasselbe	['orth: 07 sep instead of tog: other cases']
fold8	3196	ID2963.txt	5	133	136	dazu zu gehöhren	dazuzugehören	['orth: 06 sep instead of tog: compounds']
fold8	3196	ID2963.txt	5	154	160	nach dem	nachdem	['orth: 07 sep instead of tog: other cases']
fold8	3197	ID2963.txt	6	51	51	desshalb	deshalb	['orth: 15 insertions: of double consonants']
fold8	3197	ID2963.txt	6	151	152	veränderung	Veränderung	['orth: 02 lcp instead of cap: other cases']
fold8	3198	ID2963.txt	7	131	131		verantwortungsbewusst	['orth: 03 cap instead of lcp']
fold8	3199	ID2963.txt	8	6	6	zu letzt	zuletzt	['orth: 07 sep instead of tog: other cases']
fold8	3200	ID2963.txt	9	202	202	sehrwohl	sehr wohl	['orth: 09 tog instead of sep: other cases']
fold8	3200	ID2963.txt	9	336	335	neues	Neues	['orth: 02 lcp instead of cap: other cases']
fold8	3201	ID2963.txt	10	0	0	Desshalb	Deshalb	['orth: 15 insertions: of double consonants']
fold8	3204	ID1566.txt	3	39	39	Schrifsteller	Schriftsteller	['orth: 14 omissions: of one grapheme']
fold8	3206	ID1566.txt	5	5	5	in wie weit	inwieweit	['orth: 07 sep instead of tog: other cases']
fold8	3209	ID1566.txt	8	16	16	grundsatzlich	grundsätzlich	['orth: 21 transpositions: of vowel and umlaut']
fold8	3210	ID1566.txt	9	34	34	Fallen	Fällen	['orth: 21 transpositions: of vowel and umlaut']
fold8	3211	ID1566.txt	10	49	49	naturlich	natürlich	['orth: 21 transpositions: of vowel and umlaut']
fold8	3213	ID1566.txt	12	54	54	zuruckführen	zurückführen	['orth: 21 transpositions: of vowel and umlaut']
fold8	3218	ID1566.txt	17	26	26	Uni brennt Bewegung	Uni-brennt-Bewegung	['orth: 07 sep instead of tog: other cases']
fold8	3223	ID1566.txt	22	14	14	Jugen	Jugend	['orth: 14 omissions: of one grapheme']
fold8	3230	ID2157.txt	1	20	20	Jungend	Jugend	['orth: 17 insertions: other cases']
fold8	3238	ID2157.txt	9	65	65	Nachzudenken	nachzudenken	['orth: 03 cap instead of lcp']
fold8	3240	ID2157.txt	11	18	18	Moglichkeiten	Möglichkeiten	['orth: 21 transpositions: of vowel and umlaut']
fold8	3246	ID2157.txt	17	69	69	Alt-Weiber-Weisheiten	Altweiber-Weisheiten	['orth: 10 missing or unnecessary hyphen']
fold8	3251	ID2157.txt	22	125	125	dass	das	['orth: 15 insertions: of double consonants']
fold8	3252	ID2157.txt	23	65	65	Man	man	['orth: 04 lcp/cap behind punctuation marks']
fold8	3256	ID2157.txt	27	419	419	wichtigste	Wichtigste	['orth: 02 lcp instead of cap: other cases']
fold8	3257	ID2157.txt	28	91	91	Erorterung	Erörterung	['orth: 21 transpositions: of vowel and umlaut']
fold8	3260	ID2654.txt	1	11	11	heut zu Tage	heutzutage	['orth: 07 sep instead of tog: other cases']
fold8	3262	ID2654.txt	3	161	161	seien	sein	['infl: others']
fold8	3263	ID2654.txt	4	0	0	Das	Dass	['orth: 11 omissions: of double consonants']
fold8	3263	ID2654.txt	4	24	23	aller Hand	allerhand	['orth: 07 sep instead of tog: other cases']
fold8	3263	ID2654.txt	4	64	64	jawohl	ja wohl	['orth: 09 tog instead of sep: other cases']
fold8	3264	ID2654.txt	5	26	26	gelegendlich	gelegentlich	['orth: 22 transpositions: of consonants: Fortis/Lenis']
fold8	3265	ID2654.txt	6	24	24	Anfangs	anfangs	['orth: 03 cap instead of lcp']
fold8	3265	ID2654.txt	6	157	157	zu läuft	zuläuft	['orth: 06 sep instead of tog: compounds']
fold8	3266	ID2654.txt	7	61	61	in	auf	['corr: incorrect_preposition_(other_complements)']
fold8	3267	ID2654.txt	8	9	9	meist gefürchteste	meistgefürchtete	['infl: comparision']
fold8	3267	ID2654.txt	8	48	50	pupatierenden	pubertierenden	['orth: Unknown']
fold8	3267	ID2654.txt	8	76	77	sind	ist	['corr: number']
fold8	3267	ID2654.txt	8	104	106	Marijuana	Marihuana	['orth: 23 transpositions: of consonants: other cases']
fold8	3268	ID2654.txt	9	55	55	heut zu Tage	heutzutage	['orth: 07 sep instead of tog: other cases']
fold8	3269	ID2654.txt	10	19	19	hauptsache	Hauptsache	['orth: 02 lcp instead of cap: other cases']
fold8	3270	ID2654.txt	11	201	201	Kind sein	Kindsein	['orth: 06 sep instead of tog: compounds']
fold8	3271	ID2654.txt	12	51	51	bzw	bzw.	['orth: 27 abbreviations']
fold8	3273	ID2654.txt	14	14	14	Hot Pens	Hot Pants	['orth: 18 transpositions: of vowels', 'orth: 14 omissions: of one grapheme']
fold8	3273	ID2654.txt	14	26	25	hauptsache	Hauptsache	['orth: 02 lcp instead of cap: other cases']
fold8	3275	ID2654.txt	16	5	5	Ob	ob	['orth: 03 cap instead of lcp']
fold8	3275	ID2654.txt	16	70	70	anderst	anders	['orth: 17 insertions: other cases']
fold8	3275	ID2654.txt	16	151	152	hirnrißige	hirnrissige	['orth: 24 transpositions: of (ss) and (ß)']
fold8	3275	ID2654.txt	16	232	232	rauswachsen werden	rauswachsen wird	['corr: number']
fold8	3277	ID2654.txt	18	128	128	finanzieler	finanzieller	['orth: 11 omissions: of double consonants']
fold8	3278	ID2654.txt	19	11	11	seulche	solche	['orth: Unknown']
fold8	3280	ID2654.txt	21	101	101	gemoptes	gemobbte	['corr: number']
fold8	3280	ID2654.txt	21	111	111	Kind	kinder	['corr: number']
fold8	3280	ID2654.txt	21	118	116	ist	sind	['corr: number']
fold8	3282	ID2654.txt	23	16	16	zick	zig	['orth: 22 transpositions: of consonants: Fortis/Lenis']
fold8	3283	ID2654.txt	24	85	85	usw	usw.	['orth: 27 abbreviations']
fold8	3284	ID2654.txt	25	11	11	das	dass	['orth: 11 omissions: of double consonants']
fold8	3310	ID2427.txt	26	77	77	Enzenbergers	Enzensbergers	['orth: 28 Eigennamen']
fold8	3311	ID2427.txt	27	36	36	stückweit	Stück weit	['orth: 09 tog instead of sep: other cases']
fold8	3316	ID2427.txt	32	30	30	man	Man	['orth: 04 lcp/cap behind punctuation marks']
fold8	3316	ID2427.txt	32	133	133	excessive	exzessive	['orth: 23 transpositions: of consonants: other cases']
fold8	3322	ID2849.txt	1	95	95	über	mit	['corr: incorrect_preposition_(po)']
fold8	3323	ID2849.txt	2	15	15	Vor	Vor-	['orth: 10 missing or unnecessary hyphen']
fold8	3325	ID2849.txt	4	5	5	befor	bevor	['orth: 23 transpositions: of consonants: other cases']
fold8	3326	ID2849.txt	5	107	107	beides	beide	['corr: number']
fold8	3327	ID2849.txt	6	69	69	Unbeschwerdheit	Unbeschwertheit	['orth: 22 transpositions: of consonants: Fortis/Lenis']
fold8	3329	ID2849.txt	8	17	17	u	u.	['orth: 27 abbreviations']
fold8	3331	ID2849.txt	10	108	108	weis	weiß	['orth: 23 transpositions: of consonants: other cases']
fold8	3335	ID2849.txt	14	99	99	Schönste	schönste	['orth: 03 cap instead of lcp']
fold8	3339	ID1443.txt	4	85	85	aufregensten	aufregendsten	['orth: 14 omissions: of one grapheme']
fold8	3340	ID1443.txt	5	78	78	auser	außer	['orth: 23 transpositions: of consonants: other cases']
fold8	3344	ID1443.txt	9	167	167	z.B	z.B.	['orth: 27 abbreviations']
fold8	3346	ID1443.txt	11	27	27	14-Jahren	14 Jahren	['orth: 10 missing or unnecessary hyphen']
fold8	3348	ID1443.txt	13	110	110	z.B	z.B.	['orth: 27 abbreviations']
fold8	3351	ID1443.txt	16	56	56	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3351	ID1443.txt	16	118	117	das	dass	['orth: 11 omissions: of double consonants']
fold8	3351	ID1443.txt	16	176	174	das	dass	['orth: 11 omissions: of double consonants']
fold8	3352	ID1443.txt	17	17	17	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3352	ID1443.txt	17	134	133	stimpt	stimmt	['orth: 17 insertions: other cases', 'orth: 11 omissions: of double consonants']
fold8	3362	ID2494.txt	10	65	65	einem	einen	['corr: case']
fold8	3365	ID2494.txt	13	39	39	dazu gehören	dazugehören	['orth: 06 sep instead of tog: compounds']
fold8	3372	ID2494.txt	20	83	83	kriminellen	kriminelle	['corr: case']
fold8	3372	ID2494.txt	20	95	96	Kreisen	kreise	['corr: case']
fold8	3375	ID2494.txt	23	65	65	einem	einen	['corr: case']
fold8	3377	ID2494.txt	25	15	15	meiner nach	meiner meinung nach	['ommi: incomplete_phrase']
fold8	3377	ID2494.txt	25	40	32	Schönste	schönste	['orth: 03 cap instead of lcp']
fold8	3378	ID2285.txt	1	80	80	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3378	ID2285.txt	1	151	150	Jung sein	Jung-Sein	['orth: 10 missing or unnecessary hyphen', 'orth: 02 lcp instead of cap: other cases']
fold8	3378	ID2285.txt	1	163	162	unaktraktiv	unattraktiv	['orth: 11 omissions: of double consonants']
fold8	3380	ID2285.txt	3	24	24	labile	Labile	['orth: 02 lcp instead of cap: other cases']
fold8	3380	ID2285.txt	3	37	37	unsichere	Unsichere	['orth: 02 lcp instead of cap: other cases']
fold8	3382	ID2285.txt	5	168	168	Jung sein	Jungsein	['orth: 06 sep instead of tog: compounds', 'orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep']
fold8	3382	ID2285.txt	5	189	190	unatkraktiv	unattraktiv	['orth: 11 omissions: of double consonants']
fold8	3383	ID2285.txt	6	31	31	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3384	ID2285.txt	7	8	8	Enzenberger	Enzensberger	['orth: 28 Eigennamen']
fold8	3385	ID2285.txt	8	26	26	Jung sein	Jungsein	['orth: 06 sep instead of tog: compounds', 'orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep']
fold8	3386	ID2285.txt	9	43	43	Jung sein	Jungsein	['orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep', 'orth: 06 sep instead of tog: compounds']
fold8	3386	ID2285.txt	9	89	90	Hellen	hellen	['orth: 03 cap instead of lcp']
fold8	3386	ID2285.txt	9	100	101	Schatten Seiten	Schattenseiten	['orth: 06 sep instead of tog: compounds']
fold8	3387	ID2285.txt	10	0	0	Indem	In dem	['orth: 09 tog instead of sep: other cases']
fold8	3387	ID2285.txt	10	55	54	zusprechen	zu sprechen	['orth: 09 tog instead of sep: other cases']
fold8	3389	ID2285.txt	12	37	37	allgemeinen	Allgemeinen	['orth: 02 lcp instead of cap: other cases']
fold8	3392	ID2285.txt	15	13	13	dinge	Dinge	['orth: 02 lcp instead of cap: other cases']
fold8	3393	ID2285.txt	16	38	38	Konsiquenzen	Konsequenzen	['orth: 18 transpositions: of vowels']
fold8	3393	ID2285.txt	16	74	74	ich	Ich	['orth: 04 lcp/cap behind punctuation marks']
fold8	3394	ID2285.txt	17	36	36	Jugendlich	Jugendliche	['orth: 14 omissions: of one grapheme']
fold8	3394	ID2285.txt	17	49	48	herrum	herum	['orth: 17 insertions: other cases']
fold8	3395	ID2285.txt	18	9	9	treffendeste	treffendste	['orth: 17 insertions: other cases']
fold8	3396	ID2285.txt	19	81	81	Kamaraden	Kameraden	['orth: 18 transpositions: of vowels']
fold8	3396	ID2285.txt	19	170	170	indem	in dem	['orth: 09 tog instead of sep: other cases']
fold8	3397	ID2285.txt	20	54	54	richtigkeit	Richtigkeit	['orth: 02 lcp instead of cap: other cases']
fold8	3397	ID2285.txt	20	95	95	Unübersehbare	unübersehbare	['orth: 03 cap instead of lcp']
fold8	3397	ID2285.txt	20	109	109	Abhanigkeit	Abhängigkeit	['orth: 14 omissions: of one grapheme', 'orth: 21 transpositions: of vowel and umlaut']
fold8	3398	ID2285.txt	21	21	21	eigenstandiges	eigenständiges	['orth: 21 transpositions: of vowel and umlaut']
fold8	3399	ID2285.txt	22	40	40	Jungen	jungen	['orth: 03 cap instead of lcp']
fold8	3399	ID2285.txt	22	93	93	den	denn	['orth: 11 omissions: of double consonants']
fold8	3399	ID2285.txt	22	123	122	Damit	damit	['orth: 03 cap instead of lcp']
fold8	3399	ID2285.txt	22	140	139	Abhänigkeit	Abhängigkeit	['orth: 14 omissions: of one grapheme']
fold8	3400	ID2285.txt	23	38	38	Senerie	Szenerie	['orth: 14 omissions: of one grapheme']
fold8	3400	ID2285.txt	23	48	47	zustehen	zu stehen	['orth: 09 tog instead of sep: other cases']
fold8	3401	ID2285.txt	24	27	27	beschaft	beschafft	['orth: 11 omissions: of double consonants']
fold8	3402	ID2285.txt	25	15	15	Jungendliche	Jugendliche	['orth: 17 insertions: other cases']
fold8	3402	ID2285.txt	25	108	109	Waagen	Wagen	['orth: 17 insertions: other cases']
fold8	3403	ID2285.txt	26	13	13	Anstrengdes	anstrengendes	['orth: 13 omissions: of graphemecluster', 'orth: 03 cap instead of lcp']
fold8	3403	ID2285.txt	26	34	32	indem	in dem	['orth: 09 tog instead of sep: other cases']
fold8	3403	ID2285.txt	26	64	61	verblast	verblasst	['orth: 11 omissions: of double consonants']
fold8	3405	ID2285.txt	28	83	83	bedeutene	bedeutende	['orth: 17 insertions: other cases']
fold8	3407	ID2285.txt	30	32	32	das	dass	['orth: 11 omissions: of double consonants']
fold8	3408	ID2285.txt	31	45	45	gnoss	Genuss	['orth: 18 transpositions: of vowels', 'orth: 02 lcp instead of cap: other cases', 'orth: 14 omissions: of one grapheme']
fold8	3411	ID2285.txt	34	43	43	Entdeckt	entdeckt	['orth: 03 cap instead of lcp']
fold8	3414	ID2285.txt	37	5	5	läst	lässt	['orth: 11 omissions: of double consonants']
fold8	3415	ID2285.txt	38	35	35	dinge	Dinge	['orth: 02 lcp instead of cap: other cases']
fold8	3415	ID2285.txt	38	55	55	zusammeln	zu sammeln	['orth: 09 tog instead of sep: other cases']
fold8	3416	ID2285.txt	39	32	32	garnicht	gar nicht	['orth: 08 tog instead of sep: minimal phraseologism']
fold8	3418	ID2285.txt	41	19	19	Jung seins	Jungseins	['orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep', 'orth: 06 sep instead of tog: compounds']
fold8	3418	ID2285.txt	41	30	31	besitz	besitzt	['orth: 14 omissions: of one grapheme']
fold8	3419	ID2285.txt	42	62	62	indenen	in denen	['orth: 09 tog instead of sep: other cases']
fold8	3419	ID2285.txt	42	76	75	herrausfinden	herausfinden	['orth: 17 insertions: other cases']
fold8	3419	ID2285.txt	42	119	119	Nahe liegenden	naheliegenden	['orth: 06 sep instead of tog: compounds', 'orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep']
fold8	3420	ID2285.txt	43	58	58	zuerfüllen	zu erfüllen	['orth: 09 tog instead of sep: other cases']
fold8	3420	ID2285.txt	43	165	164	zu	zur	['orth: 14 omissions: of one grapheme']
fold8	3421	ID2285.txt	44	27	27	zubeziehlen	zu beziehen	['orth: 09 tog instead of sep: other cases', 'orth: 17 insertions: other cases']
fold8	3421	ID2285.txt	44	56	56	Genaue	genaue	['orth: 03 cap instead of lcp']
fold8	3421	ID2285.txt	44	89	89	Contra Argumenten	Contraargumenten	['orth: 06 sep instead of tog: compounds']
fold8	3427	ID2285.txt	50	52	52	bedeutung	Bedeutung	['orth: 02 lcp instead of cap: other cases']
fold8	3430	ID2285.txt	53	88	88	vorran bringen	voranbringen	['orth: 06 sep instead of tog: compounds', 'orth: 17 insertions: other cases']
fold8	3431	ID2285.txt	54	105	105	eilich	eilig	['orth: 23 transpositions: of consonants: other cases']
fold8	3431	ID2285.txt	54	172	173	Erwachsenen Welt	Erwachsenenwelt	['orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep', 'orth: 06 sep instead of tog: compounds']
fold8	3434	ID2285.txt	57	6	6	vor	vor-	['orth: 10 missing or unnecessary hyphen']
fold8	3434	ID2285.txt	57	16	15	zurück zuhalten	zurückzuhalten	['orth: 06 sep instead of tog: compounds']
fold8	3434	ID2285.txt	57	57	57	zuwerden	zu werden	['orth: 09 tog instead of sep: other cases']
fold8	3435	ID2285.txt	58	21	21	Jung sein	Jungsein	['orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep', 'orth: 06 sep instead of tog: compounds']
fold8	3443	ID1343.txt	8	11	11	keine	keinen	['corr: case']
fold8	3445	ID1343.txt	10	18	18	ist	sind	['corr: number']
fold8	3458	ID1338.txt	1	44	44	vorallem	vor allem	['orth: 08 tog instead of sep: minimal phraseologism']
fold8	3458	ID1338.txt	1	55	54	Ältere	ältere	['orth: 03 cap instead of lcp']
fold8	3461	ID1338.txt	4	73	73	der	Der	['orth: 04 lcp/cap behind punctuation marks']
fold8	3463	ID1338.txt	6	118	118	elan	Elan	['orth: 02 lcp instead of cap: other cases']
fold8	3467	ID1338.txt	10	38	38	eigendlich	eigentlich	['orth: 22 transpositions: of consonants: Fortis/Lenis']
fold8	3471	ID1338.txt	14	79	79	Schüler	Spitzenschüler	['orth: 06 sep instead of tog: compounds']
fold8	3472	ID1338.txt	15	65	65	jung sein	Jungsein	['orth: 06 sep instead of tog: compounds']
fold8	3474	ID1338.txt	17	29	29	schlecht reden	schlechtreden	['orth: 06 sep instead of tog: compounds']
fold8	3481	ID2437.txt	7	30	30	Soveränität	Souveränität	['orth: 14 omissions: of one grapheme']
fold8	3494	ID2437.txt	20	36	36	zweite	Zweite	['orth: 02 lcp instead of cap: other cases']
fold8	3500	ID2437.txt	26	31	31	das	dass	['orth: 11 omissions: of double consonants']
fold8	3501	ID1187.txt	1	163	163	folgendes	Folgendes	['orth: 02 lcp instead of cap: other cases']
fold8	3507	ID1187.txt	7	87	87	erleutern	erläutern	['orth: 19 transpositions: of (e/ä) / (ä/e)']
fold8	3511	ID1187.txt	11	19	19	inerhalb	innerhalb	['orth: 11 omissions: of double consonants']
fold8	3519	ID1187.txt	19	41	41	Großendinge	großen Dinge	['orth: 05 lcp/cap in combination with sep instead of tog/tog instead of sep', 'orth: 09 tog instead of sep: other cases']
fold8	3519	ID1187.txt	19	64	63	Kleinen	kleinen	['orth: 03 cap instead of lcp']
fold8	3520	ID1187.txt	20	56	56	schaun	schauen	['orth: 14 omissions: of one grapheme']
fold8	3523	ID1187.txt	23	0	0	Heut zu Tage	Heutzutage	['orth: 07 sep instead of tog: other cases']
fold8	3523	ID1187.txt	23	22	24		meisten	['orth: 03 cap instead of lcp']
fold8	3525	ID1187.txt	25	4	4	Jungend	Jugend	['orth: 17 insertions: other cases']
fold8	3525	ID1187.txt	25	21	22	Zucker schlecken	Zuckerschlecken	['orth: 06 sep instead of tog: compounds']
fold8	3525	ID1187.txt	25	66	68	mas	man	['orth: 23 transpositions: of consonants: other cases']
fold8	3527	ID1187.txt	27	0	0	etwickelt	entwickelt	['orth: 14 omissions: of one grapheme']
